['0', 'component', 'state', 'change:', 'component', '\\042scsi-wwid:01000010:6005-08b4-0001-00c6-0006-3000-003d-0000\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '1973)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['1', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '3180)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['2', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '5089)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['3', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '4088)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['4', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2538)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['5', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2480)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['6', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '3713)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['7', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '3891)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['8', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2478)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['9', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2969)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['10', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '4159)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['11', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2608)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['12', 'clusteraddmember', '(command', '1902)', ['clusteraddmember', '(command', ' <*>'], 'E1']
['1910', 'niff:', 'node', 'node-148', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1915', 'niff:', 'node', 'node-26', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1916', 'niff:', 'node', 'node-120', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1917', 'niff:', 'node', 'node-142', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1918', 'niff:', 'node', 'node-73', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1919', 'niff:', 'node', 'node-252', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1922', 'niff:', 'node', 'node-163', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1923', 'niff:', 'node', 'node-186', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1926', 'niff:', 'node', 'node-176', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1929', 'niff:', 'node', 'node-237', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1931', 'niff:', 'node', 'node-157', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1935', 'niff:', 'node', 'node-214', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.226.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1942', 'niff:', 'node', 'node-45', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1944', 'niff:', 'node', 'node-151', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1947', 'niff:', 'node', 'node-29', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1948', 'niff:', 'node', 'node-87', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1949', 'niff:', 'node', 'node-203', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1951', 'niff:', 'node', 'node-113', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1953', 'niff:', 'node', 'node-104', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1955', 'niff:', 'node', 'node-193', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1956', 'niff:', 'node', 'node-139', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1957', 'niff:', 'node', 'node-143', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1959', 'niff:', 'node', 'node-106', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1960', 'niff:', 'node', 'node-7', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1968', 'niff:', 'node', 'node-240', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1970', 'niff:', 'node', 'node-204', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1971', 'niff:', 'node', 'node-46', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1972', 'niff:', 'node', 'node-150', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1974', 'niff:', 'node', 'node-91', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1976', 'niff:', 'node', 'node-44', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1977', 'niff:', 'node', 'node-244', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1980', 'niff:', 'node', 'node-17', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1982', 'niff:', 'node', 'node-202', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1983', 'niff:', 'node', 'node-205', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1984', 'niff:', 'node', 'node-44', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1987', 'niff:', 'node', 'node-187', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1988', 'niff:', 'node', 'node-221', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1989', 'niff:', 'node', 'node-189', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1990', 'niff:', 'node', 'node-218', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1991', 'niff:', 'node', 'node-94', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1994', 'niff:', 'node', 'node-77', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1996', 'niff:', 'node', 'node-178', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1997', 'niff:', 'node', 'node-161', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1998', 'niff:', 'node', 'node-73', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '0.0.0.0', 'via', 'interface', 'alt0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0'], 'E48']
['1941', 'niff:', 'node', 'node-130', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.96.0.0', 'via', 'interface', 'scip0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.96.0.0', 'via', 'interface', 'scip0'], 'E49']
['1979', 'niff:', 'node', 'node-144', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.96.0.0', 'via', 'interface', 'scip0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.96.0.0', 'via', 'interface', 'scip0'], 'E49']
