['0', 'onstandstepchanged', '3579', ['onstandstepchanged', ' <*>'], 'E0']
['872', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['879', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['886', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['893', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['900', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['906', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['923', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['931', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['937', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['943', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['949', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['969', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['976', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['983', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['995', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1003', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1021', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1032', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1039', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1049', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1063', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1072', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1084', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1090', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1102', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1113', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1120', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1126', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1132', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1144', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1151', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1157', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1163', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1175', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1184', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1190', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1201', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1210', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1217', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1229', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1238', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1268', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1276', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1282', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1288', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1295', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1303', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1310', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1332', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1340', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1346', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1352', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1359', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1366', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1373', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1380', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1387', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1394', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1401', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1408', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1415', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1422', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1429', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1436', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1444', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1456', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1464', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1476', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1483', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1491', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1497', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1506', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1512', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1525', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1531', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1555', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1561', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1570', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1576', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1584', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1594', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1600', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1610', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1618', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1625', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1631', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1637', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1643', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1649', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1655', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1661', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1667', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1673', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1680', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1686', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1692', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1698', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1704', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1710', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1716', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1722', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1729', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1735', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1742', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1748', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1754', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1760', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1767', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1773', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1798', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1809', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1815', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1821', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1832', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1839', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1846', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1852', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1858', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1864', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1872', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1878', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1884', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1890', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1897', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1903', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1909', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1915', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1922', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1928', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1938', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1954', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1960', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['1969', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E26']
['64', 'onreceive', 'action', 'android.intent.action.screen_off', ['onreceive', 'action', 'android.intent.action.screen_off'], 'E27']
['679', 'onreceive', 'action', 'android.intent.action.screen_off', ['onreceive', 'action', 'android.intent.action.screen_off'], 'E27']
['907', 'onreceive', 'action', 'android.intent.action.screen_off', ['onreceive', 'action', 'android.intent.action.screen_off'], 'E27']
['951', 'onreceive', 'action', 'android.intent.action.screen_off', ['onreceive', 'action', 'android.intent.action.screen_off'], 'E27']
['984', 'onreceive', 'action', 'android.intent.action.screen_off', ['onreceive', 'action', 'android.intent.action.screen_off'], 'E27']
['1022', 'onreceive', 'action', 'android.intent.action.screen_off', ['onreceive', 'action', 'android.intent.action.screen_off'], 'E27']
