['0', 'loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll', ['loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll'], 'E0']
['1787', 'session:', '30546354_3229346889', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1789', 'session:', '30546354_3229556901', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1791', 'session:', '30546354_3230196937', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1793', 'session:', '30546354_3230936980', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1795', 'session:', '30546354_3232347060', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1797', 'session:', '30546354_3233207109', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1799', 'session:', '30546354_3271199282', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1801', 'session:', '30546354_3273319404', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1803', 'session:', '30546354_3274739485', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1805', 'session:', '30546354_3274949497', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1807', 'session:', '30546354_3275569532', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1809', 'session:', '30546354_3275839548', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1811', 'session:', '30546354_3276819604', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1813', 'session:', '30546354_3276969612', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1815', 'session:', '30546354_3277269630', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1817', 'session:', '30546354_3282399923', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1819', 'session:', '30546354_3283119964', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1821', 'session:', '30546354_3284880065', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1823', 'session:', '30546354_3290590392', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1825', 'session:', '30546354_3290750401', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1827', 'session:', '30546354_3290900409', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1829', 'session:', '30546354_3291640452', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1831', 'session:', '30546354_3292390494', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1833', 'session:', '30546354_3292510501', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1835', 'session:', '30546354_3293810576', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1837', 'session:', '30546354_3297200770', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1839', 'session:', '30546354_3297210770', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1841', 'session:', '30546354_3298080820', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1843', 'session:', '30546354_3298800861', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1845', 'session:', '30546354_3300650967', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1847', 'session:', '30546354_3300820977', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1849', 'session:', '30546354_3300870980', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1851', 'session:', '30546354_3300980986', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1853', 'session:', '30546354_3301050990', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1855', 'session:', '30546354_3301471014', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1857', 'session:', '30546354_3306751316', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1859', 'session:', '30546354_3307521360', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1861', 'session:', '30546354_3308511417', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1863', 'session:', '30546354_3309061448', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1865', 'session:', '30546354_3309721486', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1867', 'session:', '30546354_3310261517', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1869', 'session:', '30546354_3311291576', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1871', 'session:', '30546354_3311811605', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1873', 'session:', '30546354_3311911611', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1875', 'session:', '30546354_3312101622', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1877', 'session:', '30546354_3312401639', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1879', 'session:', '30546354_3312641653', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1881', 'session:', '30546354_3313121680', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1883', 'session:', '30546354_3313241687', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1885', 'session:', '30546354_3313271689', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1886', 'session:', '30546354_3315431812', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1888', 'session:', '30546354_3319352037', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1890', 'session:', '30546354_3321642168', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1892', 'session:', '30546354_3321782176', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1894', 'session:', '30546354_3327172484', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1896', 'session:', '30546354_3328072535', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1898', 'session:', '30546354_3328272547', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1900', 'session:', '30546354_3328722573', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1902', 'session:', '30546354_3329762632', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1904', 'session:', '30546354_3330712686', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1906', 'session:', '30546354_3332522790', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1908', 'session:', '30546354_3334232888', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1910', 'session:', '30546354_3336152998', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1912', 'session:', '30546354_3336463015', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1914', 'session:', '30546354_3336883039', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1916', 'session:', '30546354_3337033048', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1918', 'session:', '30546354_3337223059', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1920', 'session:', '30546354_3337373067', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1922', 'session:', '30546354_3337653083', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1924', 'session:', '30546354_3337743089', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1926', 'session:', '30546354_3337823093', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1928', 'session:', '30546354_3337953101', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1930', 'session:', '30546354_3338053106', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1932', 'session:', '30546354_3338453129', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1934', 'session:', '30546354_3338913155', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1936', 'session:', '30546354_3339973216', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1938', 'session:', '30546354_3341763318', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1940', 'session:', '30546354_3341883325', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1942', 'session:', '30546354_3342443357', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1944', 'session:', '30546354_3342893383', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1946', 'session:', '30546354_3343043392', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1948', 'session:', '30546354_3343473416', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1950', 'session:', '30546354_3343653427', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1952', 'session:', '30546354_3344023448', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1954', 'session:', '30546354_3344103452', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1956', 'session:', '30546354_3344683485', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1958', 'session:', '30546354_3345573536', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1960', 'session:', '30546354_3345633540', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1961', 'session:', '30546354_3347003618', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1963', 'session:', '30546354_3350523820', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1965', 'session:', '30546354_3350703830', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1967', 'session:', '30546354_3350783834', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1969', 'session:', '30546354_3350953844', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1971', 'session:', '30546354_3351103853', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
['1973', 'session:', '30546354_3351293864', 'initialized', 'by', 'client', 'windowsupdateagent.', ['session:', ' <*>', 'initialized', 'by', 'client', 'windowsupdateagent.'], 'E42']
