['0', 'instruction', 'cache', 'parity', 'error', 'corrected', ['instruction', 'cache', 'parity', 'error', 'corrected'], 'E0']
['1863', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1865', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1867', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1869', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1871', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1872', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1877', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1879', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1881', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1882', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1885', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1886', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1887', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1888', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1889', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1893', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1894', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1897', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1907', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1909', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1911', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1912', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1915', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1921', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1922', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1924', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1925', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1926', '0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.', ['0', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '0', 'calls.', '0', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.'], 'E117']
['1933', 'prepareforservice', 'shutting', 'down', 'node', 'card(mlctn(r10-m1-n2)', 'mcardsernum(203231503833343000000000594c31304b34323934303257)', 'mlp(ff:f2:9f:16:e0:da:00:0d:60:e9:1f:25)', 'mip(10.1.1.164)', 'mtype(4))', 'as', 'part', 'of', 'service', 'action', '648', ['prepareforservice', 'shutting', 'down', 'node', 'card(mlctn(r10-m1-n2)', 'mcardsernum(203231503833343000000000594c31304b34323934303257)', 'mlp(ff:f2:9f:16:e0:da:00:0d:60:e9:1f:25)', 'mip(10.1.1.164)', 'mtype(4))', 'as', 'part', 'of', 'service', 'action', '648'], 'E118']
['1934', 'kernel', 'detected', '35591540', 'integer', 'alignment', 'exceptions', '(35591533)', 'iar', '0x0023f108', 'dear', '0x1feaa260', '(35591534)', 'iar', '0x00265564', 'dear', '0x1feaa1c0', '(35591535)', 'iar', '0x00265574', 'dear', '0x1feaa1e0', '(35591536)', 'iar', '0x00265578', 'dear', '0x1feaa200', '(35591537)', 'iar', '0x00265588', 'dear', '0x1feaa220', '(35591538)', 'iar', '0x0026558c', 'dear', '0x1feaa240', '(35591539)', 'iar', '0x00265594', 'dear', '0x1feaa260', '(35591540)', 'iar', '0x00265598', 'dear', '0x1feaa280', ['kernel', 'detected', ' <*>', 'integer', 'alignment', 'exceptions', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>'], 'E119']
['1951', 'kernel', 'detected', '3830884', 'integer', 'alignment', 'exceptions', '(3830877)', 'iar', '0x00544ea8', 'dear', '0x01fc1ba0', '(3830878)', 'iar', '0x00544eb8', 'dear', '0x01fc1bc0', '(3830879)', 'iar', '0x00544ea8', 'dear', '0x01fc1be0', '(3830880)', 'iar', '0x00544eb8', 'dear', '0x01fc1c00', '(3830881)', 'iar', '0x00544ee0', 'dear', '0x01fc1c20', '(3830882)', 'iar', '0x00544ef0', 'dear', '0x01fc1c40', '(3830883)', 'iar', '0x00544ee0', 'dear', '0x01fc1c60', '(3830884)', 'iar', '0x00544ef0', 'dear', '0x01fc1c80', ['kernel', 'detected', ' <*>', 'integer', 'alignment', 'exceptions', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>'], 'E119']
['1952', 'kernel', 'detected', '3853444', 'integer', 'alignment', 'exceptions', '(3853437)', 'iar', '0x00544ea8', 'dear', '0x01ef5e20', '(3853438)', 'iar', '0x00544eb8', 'dear', '0x01ef5e40', '(3853439)', 'iar', '0x00544ea8', 'dear', '0x01ef5e60', '(3853440)', 'iar', '0x00544eb8', 'dear', '0x01ef5e80', '(3853441)', 'iar', '0x00544ee0', 'dear', '0x01ef5ea0', '(3853442)', 'iar', '0x00544ef0', 'dear', '0x01ef5ec0', '(3853443)', 'iar', '0x00544ee0', 'dear', '0x01ef5ee0', '(3853444)', 'iar', '0x00544ef0', 'dear', '0x01ef5f00', ['kernel', 'detected', ' <*>', 'integer', 'alignment', 'exceptions', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>'], 'E119']
['1953', 'kernel', 'detected', '3747792', 'integer', 'alignment', 'exceptions', '(3747785)', 'iar', '0x00544ea8', 'dear', '0x01fc9220', '(3747786)', 'iar', '0x00544eb8', 'dear', '0x01fc9240', '(3747787)', 'iar', '0x00544ea8', 'dear', '0x01fc9260', '(3747788)', 'iar', '0x00544eb8', 'dear', '0x01fc9280', '(3747789)', 'iar', '0x00544ee0', 'dear', '0x01fc92a0', '(3747790)', 'iar', '0x00544ef0', 'dear', '0x01fc92c0', '(3747791)', 'iar', '0x00544ee0', 'dear', '0x01fc92e0', '(3747792)', 'iar', '0x00544ef0', 'dear', '0x01fc9300', ['kernel', 'detected', ' <*>', 'integer', 'alignment', 'exceptions', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>'], 'E119']
['1954', 'kernel', 'detected', '3946290', 'integer', 'alignment', 'exceptions', '(3946283)', 'iar', '0x00544ea8', 'dear', '0x01ef6080', '(3946284)', 'iar', '0x00544eb8', 'dear', '0x01ef60a0', '(3946285)', 'iar', '0x00544ea8', 'dear', '0x01ef60c0', '(3946286)', 'iar', '0x00544eb8', 'dear', '0x01ef60e0', '(3946287)', 'iar', '0x00544ee0', 'dear', '0x01ef6100', '(3946288)', 'iar', '0x00544ef0', 'dear', '0x01ef6120', '(3946289)', 'iar', '0x00544ee0', 'dear', '0x01ef6140', '(3946290)', 'iar', '0x00544ef0', 'dear', '0x01ef6160', ['kernel', 'detected', ' <*>', 'integer', 'alignment', 'exceptions', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>'], 'E119']
['1955', 'kernel', 'detected', '4909176', 'integer', 'alignment', 'exceptions', '(4909169)', 'iar', '0x00544ea8', 'dear', '0x01fc8a40', '(4909170)', 'iar', '0x00544eb8', 'dear', '0x01fc8a60', '(4909171)', 'iar', '0x00544ea8', 'dear', '0x01fc8a80', '(4909172)', 'iar', '0x00544eb8', 'dear', '0x01fc8aa0', '(4909173)', 'iar', '0x00544ee0', 'dear', '0x01fc8ac0', '(4909174)', 'iar', '0x00544ef0', 'dear', '0x01fc8ae0', '(4909175)', 'iar', '0x00544ee0', 'dear', '0x01fc8b00', '(4909176)', 'iar', '0x00544ef0', 'dear', '0x01fc8b20', ['kernel', 'detected', ' <*>', 'integer', 'alignment', 'exceptions', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>', ' <*>', 'iar', ' <*>', 'dear', ' <*>'], 'E119']
