['0', 'proxy.cse.cuhk.edu.hk:5070', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['1343', 'api.github.com:443', 'close', '797', 'bytes', 'sent', '4814', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1344', 'www.evernote.com:443', 'close', '2487', 'bytes', 'sent', '2361', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1345', 'safebrowsing.googleapis.com:443', 'close', '1848', 'bytes', 'sent', '3191', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1347', 'api.github.com:443', 'close', '781', 'bytes', 'sent', '6147', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1350', 'security.ie.sogou.com:80', 'close', '691', 'bytes', 'sent', '184', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1353', 'qbwup.imtt.qq.com:80', 'close', '494', 'bytes', 'sent', '208', 'bytes', 'received', 'lifetime', '00:38', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1354', 'www.evernote.com:443', 'close', '2486', 'bytes', 'sent', '2336', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1356', 'api.github.com:443', 'close', '781', 'bytes', 'sent', '6147', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1357', 'dict.youdao.com:80', 'close', '447', 'bytes', 'sent', '2122', 'bytes', 'received', 'lifetime', '10:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1358', 'p3p.sogou.com:80', 'close', '441', 'bytes', 'sent', '139', 'bytes', 'received', 'lifetime', '01:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1361', 'collector.githubapp.com:443', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '01:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1362', 'assets-cdn.github.com:443', 'close', '335', 'bytes', 'sent', '4369', 'bytes', 'received', 'lifetime', '02:24', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1364', 'api.github.com:443', 'close', '781', 'bytes', 'sent', '6147', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1365', 'www.google-analytics.com:443', 'close', '1430', 'bytes', 'sent', '4938', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1367', 'clients2.google.com:443', 'close', '154863', 'bytes', 'sent', '321609', 'bytes', 'received', 'lifetime', '01:00:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1368', 'apis.google.com:443', 'close', '461', 'bytes', 'sent', '4217', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1372', 'live.github.com:443', 'close', '2931', 'bytes', 'sent', '2089', 'bytes', 'received', 'lifetime', '47:52', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1375', 'drive-thirdparty.googleusercontent.com:443', 'close', '484', 'bytes', 'sent', '4707', 'bytes', 'received', 'lifetime', '00:17', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1376', 'csi.gstatic.com:443', 'close', '1397', 'bytes', 'sent', '5154', 'bytes', 'received', 'lifetime', '04:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1377', 'api.github.com:443', 'close', '781', 'bytes', 'sent', '6147', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1384', 'f-log-extension.grammarly.io:443', 'close', '1364', 'bytes', 'sent', '3626', 'bytes', 'received', 'lifetime', '01:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1385', 'pixel.facebook.com:443', 'close', '1491', 'bytes', 'sent', '5027', 'bytes', 'received', 'lifetime', '01:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1387', 'www.google.com:443', 'close', '1227', 'bytes', 'sent', '2561', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1388', 'www.google.com.hk:443', 'close', '3443', 'bytes', 'sent', '67897', 'bytes', 'received', 'lifetime', '04:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1390', 'proxy.cse.cuhk.edu.hk:5070', 'close', '999', 'bytes', 'sent', '4582', 'bytes', 'received', 'lifetime', '00:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1391', 'clients6.google.com:443', 'close', '1915', 'bytes', 'sent', '842', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1392', 'github.com:443', 'close', '2774', 'bytes', 'sent', '27608', 'bytes', 'received', 'lifetime', '00:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1397', 'api.github.com:443', 'close', '781', 'bytes', 'sent', '6147', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1400', 'qbwup.imtt.qq.com:80', 'close', '494', 'bytes', 'sent', '208', 'bytes', 'received', 'lifetime', '00:38', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1404', 'avatars1.githubusercontent.com:443', 'close', '1145', 'bytes', 'sent', '666', 'bytes', 'received', 'lifetime', '05:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1407', 'ssl.gstatic.com:443', 'close', '461', 'bytes', 'sent', '4784', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1410', 'clients6.google.com:443', 'close', '2242', 'bytes', 'sent', '1014', 'bytes', 'received', 'lifetime', '06:52', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1411', 'clients6.google.com:443', 'close', '3504', 'bytes', 'sent', '7037', 'bytes', 'received', 'lifetime', '06:52', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1412', 'user-images.githubusercontent.com:443', 'close', '335', 'bytes', 'sent', '4369', 'bytes', 'received', 'lifetime', '00:40', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1413', 'user-images.githubusercontent.com:443', 'close', '335', 'bytes', 'sent', '4369', 'bytes', 'received', 'lifetime', '00:40', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1415', 'dblp.uni-trier.de:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:15', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1417', 'www.googleapis.com:443', 'close', '1792', 'bytes', 'sent', '6591', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1418', 'avatars3.githubusercontent.com:443', 'close', '2194', 'bytes', 'sent', '11695', 'bytes', 'received', 'lifetime', '05:29', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1419', 'accounts.google.com:443', 'close', '2834', 'bytes', 'sent', '1881', 'bytes', 'received', 'lifetime', '04:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1421', 'clients4.google.com:443', 'close', '3547', 'bytes', 'sent', '918', 'bytes', 'received', 'lifetime', '06:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1422', 'safebrowsing.googleapis.com:443', 'close', '1848', 'bytes', 'sent', '2419', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1424', 'd.dropbox.com:443', 'close', '1337', 'bytes', 'sent', '4946', 'bytes', 'received', 'lifetime', '01:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1427', 'security.ie.sogou.com:80', 'close', '735', 'bytes', 'sent', '184', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1436', 'api.github.com:443', 'close', '845', 'bytes', 'sent', '4814', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1437', 'api.github.com:443', 'close', '754', 'bytes', 'sent', '3108', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1438', 'f-log-extension.grammarly.io:443', 'close', '1364', 'bytes', 'sent', '3597', 'bytes', 'received', 'lifetime', '01:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1439', 'avatars.githubusercontent.com:443', 'close', '620', 'bytes', 'sent', '33814', 'bytes', 'received', 'lifetime', '01:40', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1440', 'www.google.com:443', 'close', '4012', 'bytes', 'sent', '6761', 'bytes', 'received', 'lifetime', '04:07', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1443', 'api.github.com:443', 'close', '781', 'bytes', 'sent', '6728', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1444', 'clients4.google.com:443', 'close', '3548', 'bytes', 'sent', '919', 'bytes', 'received', 'lifetime', '06:56', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1445', 'qbwup.imtt.qq.com:80', 'close', '494', 'bytes', 'sent', '208', 'bytes', 'received', 'lifetime', '00:33', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1456', 'secure.quantserve.com:443', 'close', '643', 'bytes', 'sent', '3323', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1457', 'c.trello.com:443', 'close', '568', 'bytes', 'sent', '156', 'bytes', 'received', 'lifetime', '00:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1458', 'c.trello.com:443', 'close', '568', 'bytes', 'sent', '156', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1461', 'c.trello.com:443', 'close', '18252', 'bytes', 'sent', '4768', 'bytes', 'received', 'lifetime', '02:08', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1462', 'clients6.google.com:443', 'close', '16089', 'bytes', 'sent', '12420', 'bytes', 'received', 'lifetime', '20:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1472', 't12.baidu.com:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:48', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1473', 't12.baidu.com:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:48', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1474', 'play.google.com:443', 'close', '35212', 'bytes', 'sent', '22125', 'bytes', 'received', 'lifetime', '32:07', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1475', 'clients4.google.com:443', 'close', '8395', 'bytes', 'sent', '4455', 'bytes', 'received', 'lifetime', '05:31', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1477', 'mtalk.google.com:443', 'close', '696', 'bytes', 'sent', '5005', 'bytes', 'received', 'lifetime', '00:07', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1492', 'short.weixin.qq.com:80', 'close', '357', 'bytes', 'sent', '468', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1494', 'dj1.baidu.com:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:33', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1497', 'www.google.com:443', 'close', '1747', 'bytes', 'sent', '1218', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1498', 'b1.bdstatic.com:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:23', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1501', 'www.baidu.com:80', 'close', '11662', 'bytes', 'sent', '7986', 'bytes', 'received', 'lifetime', '00:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1505', 't12.baidu.com:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1510', 't12.baidu.com:80', 'close', '1915', 'bytes', 'sent', '4198', 'bytes', 'received', 'lifetime', '00:24', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1512', 'suggestion.baidu.com:80', 'close', '3808', 'bytes', 'sent', '2035', 'bytes', 'received', 'lifetime', '00:35', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1513', 'f12.baidu.com:80', 'close', '1634', 'bytes', 'sent', '15284', 'bytes', 'received', 'lifetime', '00:21', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1514', 'f12.baidu.com:80', 'close', '1640', 'bytes', 'sent', '17802', 'bytes', 'received', 'lifetime', '00:22', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1515', 'f12.baidu.com:80', 'close', '3281', 'bytes', 'sent', '102173', 'bytes', 'received', 'lifetime', '00:22', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1516', 'c.csdnimg.cn:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:30', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1517', 'avatar.csdn.net:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:30', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1520', 'cpro.baidustatic.com:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '01:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1521', 'intf.zsall.mobilem.360.cn:80', 'close', '314', 'bytes', 'sent', '1035', 'bytes', 'received', 'lifetime', '00:30', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1526', 'csdnimg.cn:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1527', 'csdnimg.cn:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1528', 'dc.csdn.net:80', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1533', 'blog.csdn.net:80', 'close', '670', 'bytes', 'sent', '421', 'bytes', 'received', 'lifetime', '00:29', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1534', 'static.blog.csdn.net:80', 'close', '2188', 'bytes', 'sent', '41402', 'bytes', 'received', 'lifetime', '02:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1535', 'dc.csdn.net:80', 'close', '1822', 'bytes', 'sent', '754', 'bytes', 'received', 'lifetime', '01:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1536', 'eclick.baidu.com:443', 'close', '338', 'bytes', 'sent', '3597', 'bytes', 'received', 'lifetime', '00:50', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1537', 'wn.pos.baidu.com:443', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:48', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1538', 'beacon.tingyun.com:80', 'close', '42307', 'bytes', 'sent', '279', 'bytes', 'received', 'lifetime', '01:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1539', 'c.csdnimg.cn:80', 'close', '1314', 'bytes', 'sent', '27289', 'bytes', 'received', 'lifetime', '03:09', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1540', 'csdnimg.cn:80', 'close', '1278', 'bytes', 'sent', '6854', 'bytes', 'received', 'lifetime', '02:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1542', 'clients4.google.com:443', 'close', '20249', 'bytes', 'sent', '20243', 'bytes', 'received', 'lifetime', '10:34', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1546', 'www.gstatic.com:443', 'close', '461', 'bytes', 'sent', '4784', 'bytes', 'received', 'lifetime', '00:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1547', 'www.gstatic.com:443', 'close', '461', 'bytes', 'sent', '4784', 'bytes', 'received', 'lifetime', '00:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1548', 'fonts.gstatic.com:443', 'close', '461', 'bytes', 'sent', '4786', 'bytes', 'received', 'lifetime', '01:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1549', 'engine.adzerk.net:443', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '01:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1550', 'engine.adzerk.net:443', 'close', '2508', 'bytes', 'sent', '7073', 'bytes', 'received', 'lifetime', '01:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1551', 'clients6.google.com:443', 'close', '6703', 'bytes', 'sent', '5167', 'bytes', 'received', 'lifetime', '10:52', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1552', 'qbwup.imtt.qq.com:80', 'close', '494', 'bytes', 'sent', '208', 'bytes', 'received', 'lifetime', '00:39', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1553', 'www.evernote.com:443', 'close', '7238', 'bytes', 'sent', '12813', 'bytes', 'received', 'lifetime', '05:46', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1555', 'googleads.g.doubleclick.net:443', 'close', '749', 'bytes', 'sent', '229', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1556', 'pubads.g.doubleclick.net:443', 'close', '476', 'bytes', 'sent', '4417', 'bytes', 'received', 'lifetime', '00:23', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['1558', 'engine.adzerk.net:443', 'close', '2419', 'bytes', 'sent', '4742', 'bytes', 'received', 'lifetime', '01:07', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
