['0', 'workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties', ['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties'], 'E0']
['1508', 'jk2_init()', 'found', 'child', '5563', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1509', 'jk2_init()', 'found', 'child', '5562', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1510', 'jk2_init()', 'found', 'child', '5564', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1511', 'jk2_init()', 'found', 'child', '5567', 'in', 'scoreboard', 'slot', '12', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1512', 'jk2_init()', 'found', 'child', '5568', 'in', 'scoreboard', 'slot', '13', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1513', 'jk2_init()', 'found', 'child', '5566', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1528', 'jk2_init()', 'found', 'child', '5579', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1529', 'jk2_init()', 'found', 'child', '5592', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1530', 'jk2_init()', 'found', 'child', '5593', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1531', 'jk2_init()', 'found', 'child', '5616', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1532', 'jk2_init()', 'found', 'child', '5617', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1533', 'jk2_init()', 'found', 'child', '5618', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1552', 'jk2_init()', 'found', 'child', '5785', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1553', 'jk2_init()', 'found', 'child', '5786', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1554', 'jk2_init()', 'found', 'child', '5790', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1555', 'jk2_init()', 'found', 'child', '5788', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1556', 'jk2_init()', 'found', 'child', '5789', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1557', 'jk2_init()', 'found', 'child', '5787', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1566', 'jk2_init()', 'found', 'child', '5798', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1569', 'jk2_init()', 'found', 'child', '5811', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1570', 'jk2_init()', 'found', 'child', '5810', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1575', 'jk2_init()', 'found', 'child', '5817', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1576', 'jk2_init()', 'found', 'child', '5816', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1581', 'jk2_init()', 'found', 'child', '5825', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1582', 'jk2_init()', 'found', 'child', '5826', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1587', 'jk2_init()', 'found', 'child', '5845', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1590', 'jk2_init()', 'found', 'child', '5856', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1593', 'jk2_init()', 'found', 'child', '5877', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1594', 'jk2_init()', 'found', 'child', '5876', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1595', 'jk2_init()', 'found', 'child', '5878', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1596', 'jk2_init()', 'found', 'child', '5875', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1605', 'jk2_init()', 'found', 'child', '5893', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1606', 'jk2_init()', 'found', 'child', '5892', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1607', 'jk2_init()', 'found', 'child', '5901', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1608', 'jk2_init()', 'found', 'child', '5899', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1609', 'jk2_init()', 'found', 'child', '5900', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1610', 'jk2_init()', 'found', 'child', '5898', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1619', 'jk2_init()', 'found', 'child', '5912', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1620', 'jk2_init()', 'found', 'child', '5914', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1621', 'jk2_init()', 'found', 'child', '5915', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1622', 'jk2_init()', 'found', 'child', '5917', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1623', 'jk2_init()', 'found', 'child', '5916', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1624', 'jk2_init()', 'found', 'child', '5919', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1625', 'jk2_init()', 'found', 'child', '5918', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1626', 'jk2_init()', 'found', 'child', '5925', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1627', 'jk2_init()', 'found', 'child', '5923', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1628', 'jk2_init()', 'found', 'child', '5924', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1629', 'jk2_init()', 'found', 'child', '5922', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1638', 'jk2_init()', 'found', 'child', '5935', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1639', 'jk2_init()', 'found', 'child', '5936', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1640', 'jk2_init()', 'found', 'child', '5938', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1641', 'jk2_init()', 'found', 'child', '5937', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1642', 'jk2_init()', 'found', 'child', '5940', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1643', 'jk2_init()', 'found', 'child', '5939', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1652', 'jk2_init()', 'found', 'child', '5942', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1653', 'jk2_init()', 'found', 'child', '5941', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1658', 'jk2_init()', 'found', 'child', '5954', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1659', 'jk2_init()', 'found', 'child', '5953', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1660', 'jk2_init()', 'found', 'child', '5956', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1661', 'jk2_init()', 'found', 'child', '5957', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1662', 'jk2_init()', 'found', 'child', '5955', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1663', 'jk2_init()', 'found', 'child', '5961', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1664', 'jk2_init()', 'found', 'child', '5960', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1665', 'jk2_init()', 'found', 'child', '5968', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1666', 'jk2_init()', 'found', 'child', '5965', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1667', 'jk2_init()', 'found', 'child', '5967', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1668', 'jk2_init()', 'found', 'child', '5969', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1669', 'jk2_init()', 'found', 'child', '5966', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1674', 'jk2_init()', 'found', 'child', '5970', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1675', 'jk2_init()', 'found', 'child', '5971', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1676', 'jk2_init()', 'found', 'child', '5972', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1683', 'jk2_init()', 'found', 'child', '5981', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1684', 'jk2_init()', 'found', 'child', '5982', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1685', 'jk2_init()', 'found', 'child', '5984', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1686', 'jk2_init()', 'found', 'child', '5985', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1687', 'jk2_init()', 'found', 'child', '5992', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1688', 'jk2_init()', 'found', 'child', '5993', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1689', 'jk2_init()', 'found', 'child', '5990', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1690', 'jk2_init()', 'found', 'child', '5991', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1697', 'jk2_init()', 'found', 'child', '5995', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1698', 'jk2_init()', 'found', 'child', '5996', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1703', 'jk2_init()', 'found', 'child', '5997', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1704', 'jk2_init()', 'found', 'child', '5998', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1705', 'jk2_init()', 'found', 'child', '5999', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1712', 'jk2_init()', 'found', 'child', '6007', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1713', 'jk2_init()', 'found', 'child', '6006', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1714', 'jk2_init()', 'found', 'child', '6005', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1716', 'jk2_init()', 'found', 'child', '6008', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1717', 'jk2_init()', 'found', 'child', '6009', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1718', 'jk2_init()', 'found', 'child', '6011', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1719', 'jk2_init()', 'found', 'child', '6010', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1728', 'jk2_init()', 'found', 'child', '6028', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1729', 'jk2_init()', 'found', 'child', '6036', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1730', 'jk2_init()', 'found', 'child', '6033', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1731', 'jk2_init()', 'found', 'child', '6035', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1732', 'jk2_init()', 'found', 'child', '6034', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1737', 'jk2_init()', 'found', 'child', '6038', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1738', 'jk2_init()', 'found', 'child', '6037', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1739', 'jk2_init()', 'found', 'child', '6039', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1740', 'jk2_init()', 'found', 'child', '6043', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1741', 'jk2_init()', 'found', 'child', '6042', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1742', 'jk2_init()', 'found', 'child', '6041', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1743', 'jk2_init()', 'found', 'child', '6044', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1752', 'jk2_init()', 'found', 'child', '6052', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1753', 'jk2_init()', 'found', 'child', '6053', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1754', 'jk2_init()', 'found', 'child', '6054', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1755', 'jk2_init()', 'found', 'child', '6055', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1756', 'jk2_init()', 'found', 'child', '6063', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1757', 'jk2_init()', 'found', 'child', '6062', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1758', 'jk2_init()', 'found', 'child', '6069', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1759', 'jk2_init()', 'found', 'child', '6070', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1760', 'jk2_init()', 'found', 'child', '6071', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1761', 'jk2_init()', 'found', 'child', '6100', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1762', 'jk2_init()', 'found', 'child', '6101', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1763', 'jk2_init()', 'found', 'child', '6099', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1770', 'jk2_init()', 'found', 'child', '6115', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1774', 'jk2_init()', 'found', 'child', '6259', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1775', 'jk2_init()', 'found', 'child', '6260', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1776', 'jk2_init()', 'found', 'child', '6261', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1783', 'jk2_init()', 'found', 'child', '6277', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1784', 'jk2_init()', 'found', 'child', '6276', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1785', 'jk2_init()', 'found', 'child', '6280', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1786', 'jk2_init()', 'found', 'child', '6278', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1787', 'jk2_init()', 'found', 'child', '6279', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1794', 'jk2_init()', 'found', 'child', '6285', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1797', 'jk2_init()', 'found', 'child', '6293', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1798', 'jk2_init()', 'found', 'child', '6294', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1799', 'jk2_init()', 'found', 'child', '6297', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1800', 'jk2_init()', 'found', 'child', '6295', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['1801', 'jk2_init()', 'found', 'child', '6296', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
