['0', 'session', 'closed', 'for', 'user', 'root', ['session', 'closed', 'for', 'user', 'root'], 'E0']
['1577', 'unable', 'to', 'qualify', 'my', 'own', 'domain', 'name', '<*>)', '--', 'using', 'short', 'name', ['unable', 'to', 'qualify', 'my', 'own', 'domain', 'name', '<*>)', '--', 'using', 'short', 'name'], 'E73']
['1316', 'assuming', '33mhz', 'system', 'bus', 'speed', 'for', 'pio', 'modes;', 'override', 'with', 'idebus', 'xx', ['assuming', '33mhz', 'system', 'bus', 'speed', 'for', 'pio', 'modes;', 'override', 'with', 'idebus', 'xx'], 'E74']
['1465', 'error:', 'bind', 'to', 'port', '22', 'on', '0.0.0.0', 'failed:', 'address', 'already', 'in', 'use.', ['error:', 'bind', 'to', 'port', '22', 'on', '0.0.0.0', 'failed:', 'address', 'already', 'in', 'use.'], 'E75']
['1952', 'device:', '/dev/sda', 'temperature', 'changed', '-2', 'celsius', 'to', '26', 'celsius', 'since', 'last', 'report', ['device:', '/dev/sda', 'temperature', 'changed', '-2', 'celsius', 'to', '26', 'celsius', 'since', 'last', 'report'], 'E76']
['97', 'ja9j1uvc004306:', 'from', 'root', 'size', '629060', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091901.ja9j1uvc004306@eadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['108', 'ja9j1wd7019391:', 'from', 'root', 'size', '1594553', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091901.ja9j1wd7019391@cadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['113', 'ja9j1wsu011176:', 'from', 'root', 'size', '1593894', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091901.ja9j1wsu011176@badmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['116', 'ja9j1wfe024258:', 'from', 'root', 'size', '1597080', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091901.ja9j1wfe024258@dadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['129', 'ja9j1dq7016560:', 'from', 'root', 'size', '1595423', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091901.ja9j1dq7016560@aadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['1569', 'ja9jbvpb007417:', 'from', 'root', 'size', '629060', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091911.ja9jbvpb007417@eadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['1579', 'ja9jbwxh019649:', 'from', 'root', 'size', '1596872', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091911.ja9jbwxh019649@aadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['1582', 'ja9jbwer014256:', 'from', 'root', 'size', '1593894', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091911.ja9jbwer014256@badmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['1587', 'ja9jbxgf022479:', 'from', 'root', 'size', '1594553', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091911.ja9jbxgf022479@cadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['1592', 'ja9jbxvi027337:', 'from', 'root', 'size', '1597080', 'class', '0', 'nrcpts', '1', 'msgid', '<200511091911.ja9jbxvi027337@dadmin1>', 'relay', '#7#@localhost', [' <*>', 'from', 'root', 'size', ' <*>', 'class', '0', 'nrcpts', '1', 'msgid', ' <*>', 'relay', '#7#@localhost'], 'E77']
['1208', 'pci', 'interrupt', 'link', '[lnkb]', '(irqs', '3', '4', '5', '6', '7', '10', '*11', '12)', ['pci', 'interrupt', 'link', '[lnkb]', '(irqs', '3', '4', '5', '6', '7', '10', '*11', '12)'], 'E78']
['1273', 'root', 'label', '/', 'initrd', '/x86_64/initrd-2.6.9-5.0.5.el-lustre-1.4.2-perfctr-admin', 'console', 'tty0', 'console', 'ttys0', '19200', 'fastboot', 'boot_image', '/x86_64/vmlinuz-2.6.9-5.0.5.el-lustre-1.4.2-perfctr', ['root', 'label', '/', 'initrd', '/x86_64/initrd-2.6.9-5.0.5.el-lustre-1.4.2-perfctr-admin', 'console', 'tty0', 'console', 'ttys0', '19200', 'fastboot', 'boot_image', '/x86_64/vmlinuz-2.6.9-5.0.5.el-lustre-1.4.2-perfctr'], 'E79']
['98', 'ja9j1uvc004306:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:01', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '659060', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['109', 'ja9j1wd7019391:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:02', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1624553', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['114', 'ja9j1wsu011176:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:03', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1623894', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['117', 'ja9j1wfe024258:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:03', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1627080', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['130', 'ja9j1dq7016560:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:02', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1625423', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['1570', 'ja9jbvpb007417:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:00', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '659060', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['1580', 'ja9jbwxh019649:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:02', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1626872', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['1583', 'ja9jbwer014256:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:02', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1623894', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['1588', 'ja9jbxgf022479:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:02', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1624553', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['1593', 'ja9jbxvi027337:', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', '00:00:02', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', '1627080', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]', [' <*>', 'to', 'root', 'ctladdr', 'root', '(0/0)', 'delay', ' <*>', 'xdelay', '00:00:00', 'mailer', 'relay', 'pri', ' <*>', 'relay', '[127.0.0.1]', '[127.0.0.1]', 'dsn', '4.0.0', 'stat', 'deferred:', 'connection', 'refused', 'by', '[127.0.0.1]'], 'E80']
['128', 'dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E81']
['190', 'dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E81']
['191', 'dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E81']
['208', 'dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E81']
['209', 'dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpoffer', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E81']
['138', 'dhcpack', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpack', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E82']
['187', 'dhcpack', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpack', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E82']
['205', 'dhcpack', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1', ['dhcpack', 'on', '10.100.4.251', 'to', '00:11:43:e3:ba:c3', 'via', 'eth1'], 'E82']
['1272', 'pci', 'hot', 'plug', 'pci', 'core', 'version:', '0.5', ['pci', 'hot', 'plug', 'pci', 'core', 'version:', '0.5'], 'E83']
['1278', 'using', 'software', 'bounce', 'buffering', 'for', 'io', '(swiotlb)', ['using', 'software', 'bounce', 'buffering', 'for', 'io', '(swiotlb)'], 'E84']
['1334', 'ps/2', 'mouse', 'device', 'common', 'for', 'all', 'mice', ['ps/2', 'mouse', 'device', 'common', 'for', 'all', 'mice'], 'E85']
['1290', 'hash', 'tables', 'configured', '(established', '262144', 'bind', '65536)', ['hash', 'tables', 'configured', '(established', '262144', 'bind', '65536)'], 'E86']
['1296', 'pe/pv', 'model:', '1x2', 'scsi', 'bp', 'rev:', '1.0', ['pe/pv', 'model:', '1x2', 'scsi', 'bp', 'rev:', '1.0'], 'E87']
['1303', 'not', 'allocating', 'divert_blk', 'for', 'non-ethernet', 'device', 'lo', ['not', 'allocating', 'divert_blk', 'for', 'non-ethernet', 'device', 'lo'], 'E88']
['1462', 'not', 'allocating', 'divert_blk', 'for', 'non-ethernet', 'device', 'sit0', ['not', 'allocating', 'divert_blk', 'for', 'non-ethernet', 'device', 'sit0'], 'E89']
['1310', 'wait', 'for', 'ready', 'failed', 'before', 'probe', ['wait', 'for', 'ready', 'failed', 'before', 'probe'], 'E90']
['1311', 'wait', 'for', 'ready', 'failed', 'before', 'probe', ['wait', 'for', 'ready', 'failed', 'before', 'probe'], 'E90']
['1312', 'wait', 'for', 'ready', 'failed', 'before', 'probe', ['wait', 'for', 'ready', 'failed', 'before', 'probe'], 'E90']
['1313', 'wait', 'for', 'ready', 'failed', 'before', 'probe', ['wait', 'for', 'ready', 'failed', 'before', 'probe'], 'E90']
['1314', 'wait', 'for', 'ready', 'failed', 'before', 'probe', ['wait', 'for', 'ready', 'failed', 'before', 'probe'], 'E90']
['1315', 'wait', 'for', 'ready', 'failed', 'before', 'probe', ['wait', 'for', 'ready', 'failed', 'before', 'probe'], 'E90']
['1317', 'unknown', 'cmd', 'fd(5)', 'cmd(80081272){00}', 'arg(ffffda44)', 'on', '/dev/sda', ['unknown', 'cmd', 'fd(5)', 'cmd(80081272){00}', 'arg(ffffda44)', 'on', '/dev/sda'], 'E91']
['1329', 'md', 'driver', '0.90.0', 'max_md_devs', '256', 'md_sb_disks', '27', ['md', 'driver', '0.90.0', 'max_md_devs', '256', 'md_sb_disks', '27'], 'E92']
['1359', 'probe', 'of', 'vesafb0', 'failed', 'with', 'error', '-6', ['probe', 'of', 'vesafb0', 'failed', 'with', 'error', '-6'], 'E93']
['131', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['132', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['133', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['193', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['194', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['196', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['197', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['199', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['200', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['211', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['212', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['214', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['215', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['217', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['218', 'dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases', ['dhcpdiscover', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'network', 'a_net:', 'no', 'free', 'leases'], 'E94']
['1183', 'dsdt', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000e)', '@', '0x0000000000000000', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1184', 'fadt', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000a)', '@', '0x00000000000fd6b0', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1185', 'hpet', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000a)', '@', '0x00000000000fd81c', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1205', 'madt', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000a)', '@', '0x00000000000fd724', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1206', 'mcfg', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000a)', '@', '0x00000000000fd854', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1243', 'rsdt', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000a)', '@', '0x00000000000fd664', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1244', 'spcr', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', '0x0100000a)', '@', '0x00000000000fd7cc', [' <*>', '(v001', 'dell', 'pe', 'bkc', '0x00000001', 'msft', ' <*>', '@', ' <*>'], 'E95']
['1306', 'eth0:', 'e1000_watchdog:', 'nic', 'link', 'is', 'up', '1000', 'mbps', 'full', 'duplex', ['eth0:', 'e1000_watchdog:', 'nic', 'link', 'is', 'up', '1000', 'mbps', 'full', 'duplex'], 'E96']
['1519', 'xinetd', 'version', '2.3.13', 'started', 'with', 'libwrap', 'loadavg', 'options', 'compiled', 'in.', ['xinetd', 'version', '2.3.13', 'started', 'with', 'libwrap', 'loadavg', 'options', 'compiled', 'in.'], 'E97']
['140', 'start:', 'tftp', 'pid', '16563', 'from', '10.100.4.251', ['start:', 'tftp', 'pid', '16563', 'from', '10.100.4.251'], 'E98']
['1242', 'rsdp', '(v000', 'dell', ')', '@', '0x00000000000fd650', ['rsdp', '(v000', 'dell', ')', '@', '0x00000000000fd650'], 'E99']
['1247', 'intel(r)', 'xeon(tm)', 'cpu', '3.60ghz', 'stepping', '03', ['intel(r)', 'xeon(tm)', 'cpu', '3.60ghz', 'stepping', '03'], 'E100']
['1264', 'mounted', 'filesystem', 'with', 'ordered', 'data', 'mode.', ['mounted', 'filesystem', 'with', 'ordered', 'data', 'mode.'], 'E101']
['1265', 'mounted', 'filesystem', 'with', 'ordered', 'data', 'mode.', ['mounted', 'filesystem', 'with', 'ordered', 'data', 'mode.'], 'E101']
['1266', 'mounted', 'filesystem', 'with', 'ordered', 'data', 'mode.', ['mounted', 'filesystem', 'with', 'ordered', 'data', 'mode.'], 'E101']
['1284', 'compressed', 'image', 'found', 'at', 'block', '0', ['compressed', 'image', 'found', 'at', 'block', '0'], 'E102']
['1305', 'eth0:', 'e1000_probe:', 'intel(r)', 'pro/1000', 'network', 'connection', [' <*>', 'e1000_probe:', 'intel(r)', 'pro/1000', 'network', 'connection'], 'E103']
['1307', 'eth1:', 'e1000_probe:', 'intel(r)', 'pro/1000', 'network', 'connection', [' <*>', 'e1000_probe:', 'intel(r)', 'pro/1000', 'network', 'connection'], 'E103']
['1375', 'user', '#29#', 'coming', 'from', '#30#', 'authenticated.', ['user', '#29#', 'coming', 'from', '#30#', 'authenticated.'], 'E104']
['1456', 'user', '#29#', 'coming', 'from', '#30#', 'authenticated.', ['user', '#29#', 'coming', 'from', '#30#', 'authenticated.'], 'E104']
['1464', 'server', 'listening', 'on', '::', 'port', '22.', ['server', 'listening', 'on', '::', 'port', '22.'], 'E105']
['1470', 'changing', 'permissions', 'on', 'special', 'file', '/dev/logsurfer', ['changing', 'permissions', 'on', 'special', 'file', '/dev/logsurfer'], 'E106']
['141', 'dhcprequest', 'for', '10.100.4.251', '(10.100.0.250)', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'unknown', 'lease', '10.100.4.251.', ['dhcprequest', 'for', '10.100.4.251', '(10.100.0.250)', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'unknown', 'lease', '10.100.4.251.'], 'E107']
['142', 'dhcprequest', 'for', '10.100.4.251', '(10.100.0.250)', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'unknown', 'lease', '10.100.4.251.', ['dhcprequest', 'for', '10.100.4.251', '(10.100.0.250)', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'unknown', 'lease', '10.100.4.251.'], 'E107']
['143', 'dhcprequest', 'for', '10.100.4.251', '(10.100.0.250)', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'unknown', 'lease', '10.100.4.251.', ['dhcprequest', 'for', '10.100.4.251', '(10.100.0.250)', 'from', '00:11:43:e3:ba:c3', 'via', 'eth1:', 'unknown', 'lease', '10.100.4.251.'], 'E107']
